Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.4280        -1538.337    -1538.337        0.000     0.0
0.4290        -1538.337    -1538.337        0.000     0.0
0.4300        -1538.337    -1538.337        0.000     0.0
0.4310        -1538.337    -1538.337        0.000     0.0
0.4320        -1538.337    -1538.337        0.000     0.0
0.4330        -1538.337    -1538.337        0.000     0.0
0.4340        -1538.337    -1538.337        0.000     0.0
0.4350        -1538.337    -1538.337        0.000     0.0
0.4360        -1538.337    -1538.337        0.000     0.0
0.4370        -1538.337    -1538.337        0.000     0.0
0.4380        -1538.337    -1538.337        0.000     0.0
0.4390        -1538.337    -1538.337        0.000     0.0
0.4400        -1538.337    -1538.337        0.000     0.0
0.4410        -1538.337    -1538.337        0.000     0.0
0.4420        -1538.337    -1538.337        0.000     0.0
0.4430        -1538.337    -1538.337        0.000     0.0
0.4440        -1538.337    -1538.337        0.000     0.0
0.4450        -1538.337    -1538.337        0.000     0.0
0.4460        -1538.337    -1538.337        0.000     0.0
0.4470        -1538.337    -1538.337        0.000     0.0
0.4480        -1538.337    -1538.337        0.000     0.0
0.4490        -1538.337    -1538.337        0.000     0.0
0.4500        -1538.337    -1538.337        0.000     0.0
0.4510        -1538.337    -1538.337        0.000     0.0
0.4520        -1538.337    -1538.337        0.000     0.0
0.4530        -1538.337    -1538.337        0.000     0.0
0.4540        -1538.337    -1538.337        0.000     0.0
0.4550        -1538.337    -1538.337        0.000     0.0
0.4560        -1538.337    -1538.337        0.000     0.0
0.4570        -1538.337    -1538.337        0.000     0.0
0.4580        -1538.337    -1538.337        0.000     0.0
0.4590        -1538.337    -1538.337        0.000     0.0
0.4600        -1538.337    -1538.337        0.000     0.0
0.4610        -1538.337    -1538.337        0.000     0.0
0.4620        -1538.337    -1538.337        0.000     0.0
0.4630        -1538.337    -1538.337        0.000     0.0
0.4640        -1538.337    -1538.337        0.000     0.0
0.4650        -1538.337    -1538.337        0.000     0.0
0.4660        -1538.337    -1538.337        0.000     0.0
0.4670        -1538.337    -1538.337        0.000     0.0
0.4680        -1538.337    -1538.337        0.000     0.0
0.4690        -1538.337    -1538.337        0.000     0.0
0.4700        -1538.337    -1538.337        0.000     0.0
0.4710        -1538.337    -1538.337        0.000     0.0
0.4720        -1538.337    -1538.337        0.000     0.0
0.4730        -1538.337    -1538.337        0.000     0.0
0.4740        -1538.337    -1538.337        0.000     0.0
0.4750        -1538.337    -1538.337        0.000     0.0
0.4760        -1538.337    -1538.337        0.000     0.0
